record_id,timestamp,sensor_a,sensor_b,status,comment
M005249,2025-03-14T01:27:29,68.7035,0.639072,check,fictional high-volume mock export
M005250,2025-03-15T01:27:30,72.7099,0.670534,repeat,fictional high-volume mock export
M005251,2025-03-16T01:27:31,73.7174,0.020445,missing,fictional high-volume mock export
M005252,2025-03-17T01:27:32,54.7939,0.969204,ok,fictional high-volume mock export
M005253,2025-03-18T01:27:33,60.9292,0.133701,check,fictional high-volume mock export
M005254,2025-03-19T01:27:34,44.2217,0.934031,repeat,fictional high-volume mock export
M005255,2025-03-20T01:27:35,78.1231,0.517882,missing,fictional high-volume mock export
M005256,2025-03-21T01:27:36,46.2055,0.554526,ok,fictional high-volume mock export
M005257,2025-03-22T01:27:37,82.5926,0.743119,check,fictional high-volume mock export
M005258,2025-03-23T01:27:38,41.7242,0.534418,repeat,fictional high-volume mock export
M005259,2025-03-24T01:27:39,36.3464,0.810052,missing,fictional high-volume mock export
M005260,2025-03-25T01:27:40,42.7918,0.021776,ok,fictional high-volume mock export
M005261,2025-03-26T01:27:41,83.8183,0.097024,check,fictional high-volume mock export
M005262,2025-03-27T01:27:42,79.0951,0.73731,repeat,fictional high-volume mock export
M005263,2025-03-28T01:27:43,70.7917,0.372336,missing,fictional high-volume mock export
M005264,2025-03-01T01:27:44,31.6494,0.513399,ok,fictional high-volume mock export
M005265,2025-03-02T01:27:45,44.9035,0.812164,check,fictional high-volume mock export
M005266,2025-03-03T01:27:46,70.1461,0.789356,repeat,fictional high-volume mock export
M005267,2025-03-04T01:27:47,17.6274,0.14895,missing,fictional high-volume mock export
M005268,2025-03-05T01:27:48,54.3641,0.632336,ok,fictional high-volume mock export
M005269,2025-03-06T01:27:49,49.5694,0.402379,check,fictional high-volume mock export
M005270,2025-03-07T01:27:50,51.4227,0.013421,repeat,fictional high-volume mock export
M005271,2025-03-08T01:27:51,78.1545,0.191509,missing,fictional high-volume mock export
M005272,2025-03-09T01:27:52,74.4671,0.691911,ok,fictional high-volume mock export
M005273,2025-03-10T01:27:53,35.7428,0.81937,check,fictional high-volume mock export
M005274,2025-03-11T01:27:54,66.5301,0.64017,repeat,fictional high-volume mock export
M005275,2025-03-12T01:27:55,78.1193,0.443375,missing,fictional high-volume mock export
M005276,2025-03-13T01:27:56,63.8833,0.281418,ok,fictional high-volume mock export
M005277,2025-03-14T01:27:57,66.3311,0.911093,check,fictional high-volume mock export
M005278,2025-03-15T01:27:58,74.4639,0.184719,repeat,fictional high-volume mock export
M005279,2025-03-16T01:27:59,49.1118,0.792354,missing,fictional high-volume mock export
M005280,2025-03-17T01:28:00,67.3093,0.779044,ok,fictional high-volume mock export
M005281,2025-03-18T01:28:01,88.3196,0.466591,check,fictional high-volume mock export
M005282,2025-03-19T01:28:02,11.6391,0.91328,repeat,fictional high-volume mock export
M005283,2025-03-20T01:28:03,11.7451,0.16463,missing,fictional high-volume mock export
M005284,2025-03-21T01:28:04,18.0062,0.346381,ok,fictional high-volume mock export
M005285,2025-03-22T01:28:05,29.9379,0.847431,check,fictional high-volume mock export
M005286,2025-03-23T01:28:06,89.0371,0.980768,repeat,fictional high-volume mock export
M005287,2025-03-24T01:28:07,31.5393,0.11688,missing,fictional high-volume mock export
M005288,2025-03-25T01:28:08,86.0209,0.669324,ok,fictional high-volume mock export
M005289,2025-03-26T01:28:09,51.6657,0.133887,check,fictional high-volume mock export
M005290,2025-03-27T01:28:10,84.6763,0.369208,repeat,fictional high-volume mock export
M005291,2025-03-28T01:28:11,75.4351,0.344737,missing,fictional high-volume mock export
M005292,2025-03-01T01:28:12,87.9804,0.903513,ok,fictional high-volume mock export
M005293,2025-03-02T01:28:13,19.4792,0.50191,check,fictional high-volume mock export
M005294,2025-03-03T01:28:14,12.0597,0.531952,repeat,fictional high-volume mock export
M005295,2025-03-04T01:28:15,81.8755,0.940952,missing,fictional high-volume mock export
M005296,2025-03-05T01:28:16,31.6592,0.816762,ok,fictional high-volume mock export
M005297,2025-03-06T01:28:17,54.2627,0.762529,check,fictional high-volume mock export
M005298,2025-03-07T01:28:18,17.1298,0.661974,repeat,fictional high-volume mock export
M005299,2025-03-08T01:28:19,67.2408,0.56914,missing,fictional high-volume mock export
M005300,2025-03-09T01:28:20,53.4886,0.955997,ok,fictional high-volume mock export
M005301,2025-03-10T01:28:21,32.2035,0.377761,check,fictional high-volume mock export
M005302,2025-03-11T01:28:22,13.5738,0.807994,repeat,fictional high-volume mock export
M005303,2025-03-12T01:28:23,87.4365,0.058994,missing,fictional high-volume mock export
M005304,2025-03-13T01:28:24,52.382,0.563441,ok,fictional high-volume mock export
M005305,2025-03-14T01:28:25,70.4201,0.34449,check,fictional high-volume mock export
M005306,2025-03-15T01:28:26,26.3482,0.926178,repeat,fictional high-volume mock export
M005307,2025-03-16T01:28:27,70.2521,0.395325,missing,fictional high-volume mock export
M005308,2025-03-17T01:28:28,22.0955,0.029691,ok,fictional high-volume mock export
M005309,2025-03-18T01:28:29,55.4845,0.4757,check,fictional high-volume mock export
M005310,2025-03-19T01:28:30,36.0022,0.05065,repeat,fictional high-volume mock export
M005311,2025-03-20T01:28:31,78.5554,0.529876,missing,fictional high-volume mock export
M005312,2025-03-21T01:28:32,32.572,0.576777,ok,fictional high-volume mock export
M005313,2025-03-22T01:28:33,76.4348,0.619478,check,fictional high-volume mock export
M005314,2025-03-23T01:28:34,76.9599,0.306991,repeat,fictional high-volume mock export
M005315,2025-03-24T01:28:35,55.4143,0.459817,missing,fictional high-volume mock export
M005316,2025-03-25T01:28:36,56.487,0.635675,ok,fictional high-volume mock export
M005317,2025-03-26T01:28:37,87.2355,0.523498,check,fictional high-volume mock export
M005318,2025-03-27T01:28:38,18.696,0.416994,repeat,fictional high-volume mock export
M005319,2025-03-28T01:28:39,66.1044,0.814202,missing,fictional high-volume mock export
M005320,2025-03-01T01:28:40,64.4942,0.703524,ok,fictional high-volume mock export
M005321,2025-03-02T01:28:41,82.598,0.30512,check,fictional high-volume mock export
M005322,2025-03-03T01:28:42,78.4194,0.552562,repeat,fictional high-volume mock export
M005323,2025-03-04T01:28:43,36.6466,0.571189,missing,fictional high-volume mock export
M005324,2025-03-05T01:28:44,63.423,0.790778,ok,fictional high-volume mock export
M005325,2025-03-06T01:28:45,19.1126,0.060404,check,fictional high-volume mock export
M005326,2025-03-07T01:28:46,41.2721,0.904381,repeat,fictional high-volume mock export
M005327,2025-03-08T01:28:47,53.3508,0.455136,missing,fictional high-volume mock export
M005328,2025-03-09T01:28:48,28.2064,0.665974,ok,fictional high-volume mock export
M005329,2025-03-10T01:28:49,49.2966,0.416406,check,fictional high-volume mock export
M005330,2025-03-11T01:28:50,75.9346,0.244174,repeat,fictional high-volume mock export
M005331,2025-03-12T01:28:51,37.0101,0.25792,missing,fictional high-volume mock export
M005332,2025-03-13T01:28:52,78.192,0.155934,ok,fictional high-volume mock export
M005333,2025-03-14T01:28:53,43.5101,0.501305,check,fictional high-volume mock export
M005334,2025-03-15T01:28:54,15.6746,0.945763,repeat,fictional high-volume mock export
M005335,2025-03-16T01:28:55,46.3211,0.930739,missing,fictional high-volume mock export
M005336,2025-03-17T01:28:56,17.3933,0.606439,ok,fictional high-volume mock export
M005337,2025-03-18T01:28:57,50.5041,0.981768,check,fictional high-volume mock export
M005338,2025-03-19T01:28:58,18.3086,0.157591,repeat,fictional high-volume mock export
M005339,2025-03-20T01:28:59,85.704,0.178599,missing,fictional high-volume mock export
M005340,2025-03-21T01:29:00,45.2745,0.929465,ok,fictional high-volume mock export
M005341,2025-03-22T01:29:01,46.2191,0.061066,check,fictional high-volume mock export
M005342,2025-03-23T01:29:02,72.0239,0.359861,repeat,fictional high-volume mock export
M005343,2025-03-24T01:29:03,61.6302,0.692177,missing,fictional high-volume mock export
M005344,2025-03-25T01:29:04,83.4641,0.045168,ok,fictional high-volume mock export
M005345,2025-03-26T01:29:05,64.7542,0.194358,check,fictional high-volume mock export
M005346,2025-03-27T01:29:06,57.784,0.702624,repeat,fictional high-volume mock export
M005347,2025-03-28T01:29:07,75.956,0.814548,missing,fictional high-volume mock export
M005348,2025-03-01T01:29:08,23.2249,0.788455,ok,fictional high-volume mock export
M005349,2025-03-02T01:29:09,28.7156,0.636635,check,fictional high-volume mock export
M005350,2025-03-03T01:29:10,26.3151,0.448593,repeat,fictional high-volume mock export
M005351,2025-03-04T01:29:11,55.8388,0.750266,missing,fictional high-volume mock export
M005352,2025-03-05T01:29:12,45.8571,0.041015,ok,fictional high-volume mock export
M005353,2025-03-06T01:29:13,57.5875,0.420231,check,fictional high-volume mock export
M005354,2025-03-07T01:29:14,19.0728,0.745336,repeat,fictional high-volume mock export
M005355,2025-03-08T01:29:15,36.584,0.295223,missing,fictional high-volume mock export
M005356,2025-03-09T01:29:16,87.1012,0.658538,ok,fictional high-volume mock export
M005357,2025-03-10T01:29:17,14.4167,0.102933,check,fictional high-volume mock export
M005358,2025-03-11T01:29:18,66.4735,0.87689,repeat,fictional high-volume mock export
M005359,2025-03-12T01:29:19,49.4461,0.923233,missing,fictional high-volume mock export
M005360,2025-03-13T01:29:20,52.3911,0.206838,ok,fictional high-volume mock export
M005361,2025-03-14T01:29:21,63.4857,0.152612,check,fictional high-volume mock export
M005362,2025-03-15T01:29:22,60.206,0.807104,repeat,fictional high-volume mock export
M005363,2025-03-16T01:29:23,59.7521,0.127551,missing,fictional high-volume mock export
M005364,2025-03-17T01:29:24,83.8428,0.018915,ok,fictional high-volume mock export
M005365,2025-03-18T01:29:25,69.6363,0.691384,check,fictional high-volume mock export
M005366,2025-03-19T01:29:26,57.9079,0.469051,repeat,fictional high-volume mock export
M005367,2025-03-20T01:29:27,16.2117,0.836849,missing,fictional high-volume mock export
M005368,2025-03-21T01:29:28,29.597,0.710367,ok,fictional high-volume mock export
M005369,2025-03-22T01:29:29,19.9038,0.890542,check,fictional high-volume mock export
M005370,2025-03-23T01:29:30,83.8921,0.277087,repeat,fictional high-volume mock export
M005371,2025-03-24T01:29:31,69.3783,0.200296,missing,fictional high-volume mock export
M005372,2025-03-25T01:29:32,48.1944,0.918349,ok,fictional high-volume mock export
M005373,2025-03-26T01:29:33,71.1836,0.579185,check,fictional high-volume mock export
M005374,2025-03-27T01:29:34,84.7296,0.229786,repeat,fictional high-volume mock export
M005375,2025-03-28T01:29:35,35.7696,0.644998,missing,fictional high-volume mock export
M005376,2025-03-01T01:29:36,77.5651,0.329701,ok,fictional high-volume mock export
M005377,2025-03-02T01:29:37,35.9582,0.46472,check,fictional high-volume mock export
M005378,2025-03-03T01:29:38,77.7862,0.248347,repeat,fictional high-volume mock export
M005379,2025-03-04T01:29:39,21.1778,0.143266,missing,fictional high-volume mock export
M005380,2025-03-05T01:29:40,15.5755,0.76269,ok,fictional high-volume mock export
M005381,2025-03-06T01:29:41,63.4384,0.594119,check,fictional high-volume mock export
M005382,2025-03-07T01:29:42,88.0127,0.7072,repeat,fictional high-volume mock export
M005383,2025-03-08T01:29:43,45.8958,0.883261,missing,fictional high-volume mock export
M005384,2025-03-09T01:29:44,68.4745,0.12675,ok,fictional high-volume mock export
M005385,2025-03-10T01:29:45,61.0837,0.235888,check,fictional high-volume mock export
M005386,2025-03-11T01:29:46,68.3785,0.249236,repeat,fictional high-volume mock export
M005387,2025-03-12T01:29:47,56.7467,0.129972,missing,fictional high-volume mock export
M005388,2025-03-13T01:29:48,67.2496,0.287086,ok,fictional high-volume mock export
M005389,2025-03-14T01:29:49,43.1028,0.294088,check,fictional high-volume mock export
M005390,2025-03-15T01:29:50,76.2834,0.860301,repeat,fictional high-volume mock export
M005391,2025-03-16T01:29:51,34.1147,0.650297,missing,fictional high-volume mock export
M005392,2025-03-17T01:29:52,74.2106,0.244226,ok,fictional high-volume mock export
M005393,2025-03-18T01:29:53,44.3434,0.603765,check,fictional high-volume mock export
M005394,2025-03-19T01:29:54,80.91,0.805779,repeat,fictional high-volume mock export
M005395,2025-03-20T01:29:55,55.4676,0.24602,missing,fictional high-volume mock export
M005396,2025-03-21T01:29:56,60.9603,0.840532,ok,fictional high-volume mock export
M005397,2025-03-22T01:29:57,11.2112,0.488404,check,fictional high-volume mock export
M005398,2025-03-23T01:29:58,31.635,0.024529,repeat,fictional high-volume mock export
M005399,2025-03-24T01:29:59,87.5919,0.484931,missing,fictional high-volume mock export
M005400,2025-03-25T01:30:00,85.5435,0.509012,ok,fictional high-volume mock export
M005401,2025-03-26T01:30:01,11.0121,0.976599,check,fictional high-volume mock export
M005402,2025-03-27T01:30:02,30.1705,0.784219,repeat,fictional high-volume mock export
M005403,2025-03-28T01:30:03,23.2521,0.031438,missing,fictional high-volume mock export
M005404,2025-03-01T01:30:04,27.6978,0.024095,ok,fictional high-volume mock export
M005405,2025-03-02T01:30:05,15.345,0.777721,check,fictional high-volume mock export
M005406,2025-03-03T01:30:06,69.7611,0.232265,repeat,fictional high-volume mock export
M005407,2025-03-04T01:30:07,33.3026,0.868098,missing,fictional high-volume mock export
M005408,2025-03-05T01:30:08,50.1782,0.022768,ok,fictional high-volume mock export
M005409,2025-03-06T01:30:09,40.1894,0.773167,check,fictional high-volume mock export
M005410,2025-03-07T01:30:10,38.8206,0.744763,repeat,fictional high-volume mock export
M005411,2025-03-08T01:30:11,80.1501,0.6302,missing,fictional high-volume mock export
M005412,2025-03-09T01:30:12,56.067,0.124969,ok,fictional high-volume mock export
M005413,2025-03-10T01:30:13,58.5606,0.022543,check,fictional high-volume mock export
M005414,2025-03-11T01:30:14,87.2331,0.769359,repeat,fictional high-volume mock export
M005415,2025-03-12T01:30:15,25.6981,0.342067,missing,fictional high-volume mock export
M005416,2025-03-13T01:30:16,80.7078,0.23989,ok,fictional high-volume mock export
M005417,2025-03-14T01:30:17,32.0832,0.375985,check,fictional high-volume mock export
M005418,2025-03-15T01:30:18,62.0459,0.792589,repeat,fictional high-volume mock export
M005419,2025-03-16T01:30:19,77.2953,0.612907,missing,fictional high-volume mock export
M005420,2025-03-17T01:30:20,23.4751,0.708264,ok,fictional high-volume mock export
M005421,2025-03-18T01:30:21,77.5604,0.582372,check,fictional high-volume mock export
M005422,2025-03-19T01:30:22,34.8706,0.821118,repeat,fictional high-volume mock export
M005423,2025-03-20T01:30:23,30.7072,0.806781,missing,fictional high-volume mock export
M005424,2025-03-21T01:30:24,56.8616,0.51019,ok,fictional high-volume mock export
M005425,2025-03-22T01:30:25,57.383,0.437364,check,fictional high-volume mock export
M005426,2025-03-23T01:30:26,40.1298,0.508714,repeat,fictional high-volume mock export
M005427,2025-03-24T01:30:27,70.6782,0.679786,missing,fictional high-volume mock export
M005428,2025-03-25T01:30:28,88.7068,0.564769,ok,fictional high-volume mock export
M005429,2025-03-26T01:30:29,30.3826,0.855947,check,fictional high-volume mock export
M005430,2025-03-27T01:30:30,74.084,0.91103,repeat,fictional high-volume mock export
M005431,2025-03-28T01:30:31,86.151,0.763373,missing,fictional high-volume mock export
M005432,2025-03-01T01:30:32,78.768,0.965853,ok,fictional high-volume mock export
